hotspot_cluster,collision_count,center_lat,center_lon,fatal_count,serious_count,slight_count,avg_casualties,total_casualties,avg_speed_limit,pct_dark,pct_wet,pct_rural,avg_danger_score,lat_spread,lon_spread,fatality_rate,serious_rate,risk_score,risk_rank,risk_tier
426,10,51.417289000000004,-2.501312,1,1,8,1.2,12,35.0,0.2,0.2,0.3,0.9,0.007770000000000721,0.007359999999999811,0.1,0.2,12.81,642,Medium
879,15,51.41027666666666,-2.616875333333333,0,6,9,1.2,18,27.333333333333332,0.3333333333333333,0.06666666666666667,0.0,0.4,0.007290000000004682,0.021090000000000053,0.0,0.4,12.81,643,Medium
625,5,55.783682,-3.8781239999999997,0,2,3,1.0,5,30.0,0.2,0.2,0.0,0.4,0.006489999999999441,0.005549999999999944,0.0,0.4,12.8,644,Medium
1555,5,51.57571800000001,0.42186399999999996,0,2,3,1.0,5,34.0,0.4,0.0,0.0,0.4,0.004869999999996821,0.009799999999999975,0.0,0.4,12.8,645,Medium
1316,5,51.368128,0.10978399999999999,0,2,3,1.4,7,34.0,0.2,0.2,0.0,0.4,0.007059999999995625,0.0078099999999999975,0.0,0.4,12.8,646,Medium
206,5,52.396831999999996,-1.7742460000000002,0,2,3,1.6,8,30.0,0.2,0.2,0.0,0.4,0.0007999999999981355,0.0050600000000000644,0.0,0.4,12.8,647,Medium
1,52,52.89169288461539,-1.4427296153846154,1,16,35,1.3461538461538463,70,32.11538461538461,0.34615384615384615,0.3269230769230769,0.07692307692307693,1.0,0.032339999999997815,0.039670000000000094,0.019230769230769232,0.3269230769230769,12.8,648,Medium
1866,5,53.695858,-2.675474,0,2,3,1.6,8,32.0,0.4,0.0,0.0,0.4,0.0009900000000016007,0.011309999999999931,0.0,0.4,12.8,649,Medium
835,5,51.580301999999996,-2.967748,0,2,3,1.0,5,26.0,0.2,0.0,0.2,0.4,0.0069300000000040995,0.011229999999999851,0.0,0.4,12.8,650,Medium
2125,5,52.091026,0.42356999999999995,0,2,3,1.4,7,30.0,0.2,0.0,0.2,0.4,0.003259999999997376,0.012739999999999974,0.0,0.4,12.8,651,Medium
2216,5,51.257096000000004,0.016554,0,2,3,1.0,5,32.0,0.0,0.0,0.4,0.4,0.004190000000001248,0.00793,0.0,0.4,12.8,652,Medium
107,23,53.425872608695656,-2.123516086956522,0,8,15,1.173913043478261,27,34.78260869565217,0.34782608695652173,0.34782608695652173,0.2608695652173913,1.173913043478261,0.018720000000001846,0.034440000000000026,0.0,0.34782608695652173,12.79,653,Medium
1622,18,51.24302611111111,-0.7385155555555555,0,7,11,1.1666666666666667,21,34.44444444444444,0.2222222222222222,0.05555555555555555,0.1111111111111111,0.5555555555555556,0.009639999999997428,0.026819999999999955,0.0,0.3888888888888889,12.79,654,Medium
1987,64,52.747058125,0.40948453125,1,21,42,1.3125,84,33.28125,0.203125,0.21875,0.25,0.828125,0.02732999999999919,0.026760000000000006,0.015625,0.34375,12.78,655,Medium
114,8,52.491515,-2.08439,0,3,5,1.125,9,30.0,0.125,0.375,0.0,0.75,0.003950000000003229,0.005189999999999806,0.0,0.375,12.75,656,Medium
324,8,52.66785125,-1.106525,0,3,5,1.5,12,36.25,0.375,0.125,0.25,0.75,0.0043199999999998795,0.008429999999999938,0.0,0.375,12.75,657,Medium
898,8,53.1159625,-2.46234375,0,3,5,1.125,9,30.0,0.125,0.125,0.375,0.75,0.004450000000005616,0.011210000000000164,0.0,0.375,12.75,658,Medium
2297,8,52.3711975,-2.245235,0,3,5,1.125,9,37.5,0.25,0.25,0.0,0.75,0.001809999999998979,0.005669999999999842,0.0,0.375,12.75,659,Medium
356,8,53.5170725,-2.47723625,0,3,5,1.125,9,27.5,0.375,0.25,0.0,0.75,0.005720000000003722,0.012890000000000068,0.0,0.375,12.75,660,Medium
2323,8,55.88321125,-4.2252025,0,3,5,1.375,11,28.75,0.0,0.375,0.0,0.75,0.0037400000000005207,0.009819999999999496,0.0,0.375,12.75,661,Medium
2137,8,51.34898125,-0.3656825,0,2,6,1.375,11,61.25,0.5,0.25,1.0,2.625,0.0065400000000011005,0.012929999999999997,0.0,0.25,12.75,662,Medium
515,11,53.45246818181818,-2.7158409090909092,0,4,7,1.1818181818181819,13,29.09090909090909,0.36363636363636365,0.36363636363636365,0.0,0.9090909090909091,0.006749999999996703,0.020459999999999923,0.0,0.36363636363636365,12.73,663,Medium
62,153,55.947475620915036,-3.192366993464052,2,54,97,1.1241830065359477,172,21.830065359477125,0.27450980392156865,0.1503267973856209,0.0,0.5032679738562091,0.04673999999999978,0.07554000000000016,0.013071895424836602,0.3660130718954248,12.72,664,Medium
2147,32,51.35085375,-0.24727625,0,12,20,1.15625,37,33.125,0.3125,0.28125,0.0,0.71875,0.02102000000000004,0.023979999999999974,0.0,0.375,12.7,665,Medium
877,21,51.425999999999995,-2.5652766666666666,0,8,13,1.2857142857142858,27,27.142857142857142,0.23809523809523808,0.3333333333333333,0.0,0.6190476190476191,0.006850000000000023,0.01971999999999996,0.0,0.38095238095238093,12.68,666,Medium
956,6,50.411755,-5.088295,0,2,4,1.0,6,33.333333333333336,0.16666666666666666,0.5,0.0,1.3333333333333333,0.005459999999999354,0.004680000000000462,0.0,0.3333333333333333,12.67,667,Medium
106,6,53.50080500000001,-2.384635,0,2,4,1.1666666666666667,7,50.0,0.16666666666666666,0.0,0.6666666666666666,1.3333333333333333,0.007059999999995625,0.00478999999999985,0.0,0.3333333333333333,12.67,668,Medium
1597,9,50.85178111111111,-1.4164277777777778,0,3,6,1.2222222222222223,11,46.666666666666664,0.4444444444444444,0.0,0.3333333333333333,1.3333333333333333,0.0095799999999997,0.009279999999999955,0.0,0.3333333333333333,12.67,669,Medium
2296,6,50.825424999999996,-0.7673983333333333,0,2,4,2.0,12,51.666666666666664,0.0,0.16666666666666666,0.6666666666666666,1.3333333333333333,0.008279999999999177,0.0031200000000000117,0.0,0.3333333333333333,12.67,670,Medium
297,6,54.969451666666664,-1.5546433333333332,0,2,4,1.0,6,28.333333333333332,0.6666666666666666,0.3333333333333333,0.0,1.3333333333333333,0.001619999999995514,0.010359999999999925,0.0,0.3333333333333333,12.67,671,Medium
1336,6,51.524595,0.22592166666666666,0,2,4,1.5,9,36.666666666666664,0.3333333333333333,0.0,1.0,1.3333333333333333,0.00014999999999787406,0.0005199999999999927,0.0,0.3333333333333333,12.67,672,Medium
1159,47,53.36319936170212,-1.425791914893617,1,14,32,1.2340425531914894,58,31.06382978723404,0.40425531914893614,0.40425531914893614,0.0,0.9787234042553191,0.022880000000000678,0.04210999999999987,0.02127659574468085,0.3191489361702128,12.62,673,Medium
1565,20,51.8967405,-2.119704,0,8,12,1.1,22,34.0,0.15,0.15,0.0,0.3,0.010800000000003251,0.01939000000000002,0.0,0.4,12.61,674,Medium
1694,10,51.785107,-0.018759,1,0,9,1.3,13,57.0,0.3,0.2,1.0,2.3,0.007319999999999993,0.008969999999999999,0.1,0.1,12.61,675,Medium
753,10,51.900254,-0.504256,0,4,6,1.4,14,31.0,0.2,0.1,0.0,0.3,0.008879999999997779,0.02205999999999997,0.0,0.4,12.61,676,Medium
1695,38,51.95064447368421,-0.27256605263157896,1,11,26,1.263157894736842,48,33.1578947368421,0.23684210526315788,0.3157894736842105,0.13157894736842105,0.8947368421052632,0.020429999999997506,0.03654999999999997,0.02631578947368421,0.3157894736842105,12.6,677,Medium
1510,7,51.78075571428571,0.09412571428571428,0,2,5,1.7142857142857142,12,37.142857142857146,0.2857142857142857,0.42857142857142855,0.8571428571428571,2.0,0.0038100000000014234,0.008330000000000004,0.0,0.2857142857142857,12.58,678,Medium
609,7,51.37254142857143,0.48138571428571425,0,2,5,1.1428571428571428,8,58.57142857142857,0.14285714285714285,0.42857142857142855,0.2857142857142857,2.0,0.005879999999997665,0.011450000000000016,0.0,0.2857142857142857,12.58,679,Medium
159,120,53.72662841666667,-1.8736024166666667,1,41,78,1.2166666666666666,146,27.75,0.275,0.3333333333333333,0.016666666666666666,0.8,0.04397999999999769,0.046030000000000015,0.008333333333333333,0.35,12.58,680,Medium
110,39,53.45501564102564,-1.344526153846154,1,11,27,1.1282051282051282,44,30.512820512820515,0.41025641025641024,0.3333333333333333,0.02564102564102564,1.0256410256410255,0.029870000000002506,0.024070000000000036,0.02564102564102564,0.3076923076923077,12.58,681,Medium
2255,25,50.996542,-0.1027532,0,9,16,1.16,29,31.2,0.24,0.36,0.0,0.88,0.016289999999997917,0.02728,0.0,0.36,12.57,682,Medium
1161,29,53.406382758620694,-1.4997924137931036,1,8,20,1.1379310344827587,33,29.310344827586206,0.3793103448275862,0.27586206896551724,0.0,0.7586206896551724,0.015589999999995996,0.01880000000000015,0.034482758620689655,0.3103448275862069,12.57,683,Medium
1858,25,53.7985048,-2.7117536,0,8,17,1.32,33,42.0,0.32,0.2,0.52,1.48,0.020889999999994302,0.025359999999999605,0.0,0.32,12.57,684,Medium
2151,11,51.24145181818182,-0.3247236363636363,0,4,7,1.2727272727272727,14,42.72727272727273,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.8181818181818182,0.011710000000000775,0.0033500000000000196,0.0,0.36363636363636365,12.55,685,Medium
1215,60,53.8689875,-1.9073701666666667,1,19,40,1.2,72,30.5,0.31666666666666665,0.2833333333333333,0.05,0.8333333333333334,0.02444999999999453,0.036599999999999966,0.016666666666666666,0.3333333333333333,12.53,686,Medium
1840,106,53.79285481132076,-2.2458066981132077,1,34,71,1.2264150943396226,130,31.50943396226415,0.3867924528301887,0.36792452830188677,0.04716981132075472,1.0471698113207548,0.02962999999999738,0.05719999999999992,0.009433962264150943,0.330188679245283,12.53,687,Medium
1264,16,53.84297625,-1.53376625,0,6,10,1.0,16,31.875,0.125,0.3125,0.0,0.625,0.012350000000004968,0.013560000000000016,0.0,0.375,12.51,688,Medium
1345,8,51.480031249999996,-0.50290125,0,2,6,1.625,13,60.0,0.375,0.375,0.75,2.5,0.008290000000002351,0.004780000000000062,0.0,0.25,12.5,689,Medium
1172,4,53.45243,-1.464435,0,1,3,1.25,5,35.0,0.25,0.75,1.0,2.5,0.001480000000000814,0.00032999999999994145,0.0,0.25,12.5,690,Medium
2243,8,52.577785,-1.54581875,1,0,7,1.125,9,38.75,0.25,0.5,0.125,1.25,0.006810000000001537,0.012369999999999992,0.125,0.125,12.5,691,Medium
2274,21,50.82384428571428,-0.3216490476190476,0,8,13,1.1428571428571428,24,30.0,0.19047619047619047,0.19047619047619047,0.047619047619047616,0.5238095238095238,0.014209999999998502,0.02398,0.0,0.38095238095238093,12.49,692,Medium
476,23,50.43805521739131,-3.564909565217391,1,6,16,1.434782608695652,33,29.565217391304348,0.30434782608695654,0.13043478260869565,0.043478260869565216,0.5652173913043478,0.016379999999998063,0.020160000000000178,0.043478260869565216,0.30434782608695654,12.45,693,Medium
934,9,50.211622222222225,-5.479,1,0,8,1.1111111111111112,10,26.666666666666668,0.1111111111111111,0.4444444444444444,1.0,1.7777777777777777,0.00853999999999644,0.006149999999999878,0.1111111111111111,0.1111111111111111,12.45,694,Medium
644,49,51.33399081632653,-0.7650018367346939,3,10,36,1.2448979591836735,61,35.714285714285715,0.2857142857142857,0.22448979591836735,0.061224489795918366,0.6938775510204082,0.015509999999999025,0.04970999999999992,0.061224489795918366,0.2653061224489796,12.43,695,Medium
2242,15,52.48154266666667,-1.4735246666666666,1,3,11,1.1333333333333333,17,30.0,0.13333333333333333,0.2,0.0,0.5333333333333333,0.012819999999997833,0.015139999999999931,0.06666666666666667,0.26666666666666666,12.41,696,Medium
1961,5,52.661292,-0.481882,0,2,3,1.2,6,28.0,0.0,0.2,0.0,0.2,0.0009799999999984266,0.012929999999999997,0.0,0.4,12.4,697,Medium
1970,5,52.979946,-0.745502,0,1,4,1.4,7,66.0,0.6,0.4,1.0,3.2,0.0048799999999999955,0.00871999999999995,0.0,0.2,12.4,698,Medium
1673,5,51.28363399999999,-0.749382,0,2,3,1.0,5,28.0,0.0,0.2,0.0,0.2,0.005629999999996471,0.008609999999999896,0.0,0.4,12.4,699,Medium
1387,5,52.348594000000006,-0.167662,0,2,3,1.6,8,36.0,0.0,0.0,0.2,0.2,0.006090000000000373,0.008080000000000004,0.0,0.4,12.4,700,Medium
816,5,53.731786,-2.514196,0,2,3,1.4,7,30.0,0.2,0.0,0.0,0.2,0.003819999999997492,0.009149999999999991,0.0,0.4,12.4,701,Medium
893,5,50.85346,-0.20896599999999999,0,1,4,1.4,7,68.0,0.6,0.4,1.0,3.2,0.003079999999997085,0.004349999999999993,0.0,0.2,12.4,702,Medium
1210,5,52.535478,-1.9698900000000001,0,1,4,1.8,9,70.0,0.6,0.4,1.0,3.2,0.004989999999999384,0.00132000000000021,0.0,0.2,12.4,703,Medium
1836,5,51.160986,0.6628700000000001,0,1,4,1.4,7,50.0,0.6,0.8,1.0,3.2,0.004659999999994113,0.006260000000000043,0.0,0.2,12.4,704,Medium
306,5,54.663411999999994,-1.23771,0,2,3,1.2,6,30.0,0.2,0.0,0.0,0.2,0.0036900000000059663,0.008359999999999923,0.0,0.4,12.4,705,Medium
795,5,52.27294400000001,-2.457366,0,1,4,1.2,6,60.0,0.4,0.6,1.0,3.2,0.005760000000002208,0.0013499999999999623,0.0,0.2,12.4,706,Medium
1022,5,50.776998000000006,-2.014758,0,2,3,1.0,5,28.0,0.0,0.2,0.0,0.2,0.004699999999999704,0.007249999999999979,0.0,0.4,12.4,707,Medium
1288,5,53.690383999999995,-1.4201380000000001,0,2,3,1.4,7,30.0,0.2,0.0,0.0,0.2,0.0032600000000044815,0.010340000000000016,0.0,0.4,12.4,708,Medium
1590,49,50.79529,-1.140182244897959,1,15,33,1.2857142857142858,63,30.0,0.20408163265306123,0.2653061224489796,0.12244897959183673,0.7755102040816326,0.011060000000000514,0.04932000000000003,0.02040816326530612,0.32653061224489793,12.39,709,Medium
228,11,55.96247727272728,-3.2599400000000003,0,4,7,1.2727272727272727,14,28.181818181818183,0.2727272727272727,0.2727272727272727,0.0,0.7272727272727273,0.008910000000000196,0.024940000000000406,0.0,0.36363636363636365,12.37,710,Medium
402,6,51.47932333333333,-2.5004950000000004,0,2,4,1.1666666666666667,7,26.666666666666668,0.3333333333333333,0.5,0.0,1.1666666666666667,0.008980000000001098,0.005669999999999842,0.0,0.3333333333333333,12.34,711,Medium
1550,6,51.91831333333334,0.8902333333333333,0,2,4,1.5,9,35.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.1666666666666667,0.0063299999999983925,0.0047599999999999865,0.0,0.3333333333333333,12.34,712,Medium
964,6,51.54646833333334,-1.8857583333333334,0,2,4,1.1666666666666667,7,50.0,0.3333333333333333,0.0,0.16666666666666666,1.1666666666666667,0.0025899999999978718,0.00812999999999997,0.0,0.3333333333333333,12.34,713,Medium
2293,6,50.963875,-0.12403833333333332,0,2,4,1.1666666666666667,7,30.0,0.3333333333333333,0.5,0.0,1.1666666666666667,0.0057399999999958595,0.00971000000000001,0.0,0.3333333333333333,12.34,714,Medium
355,6,52.470826666666674,-0.7229516666666668,0,2,4,1.0,6,38.333333333333336,0.5,0.5,0.0,1.1666666666666667,0.003930000000003986,0.011560000000000015,0.0,0.3333333333333333,12.34,715,Medium
681,6,52.553059999999995,-2.0762300000000002,0,2,4,1.5,9,30.0,0.5,0.3333333333333333,0.0,1.1666666666666667,0.007049999999999557,0.006149999999999878,0.0,0.3333333333333333,12.34,716,Medium
1177,61,52.40685442622951,-1.982948524590164,0,22,39,1.4262295081967213,87,31.475409836065573,0.26229508196721313,0.29508196721311475,0.01639344262295082,0.7377049180327869,0.03439000000000192,0.06065000000000009,0.0,0.36065573770491804,12.33,717,Medium
307,13,54.67642769230769,-1.2126746153846155,1,2,10,1.1538461538461537,15,33.07692307692308,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.7692307692307693,0.015050000000002228,0.010659999999999892,0.07692307692307693,0.23076923076923078,12.31,718,Medium
1162,14,53.39235142857143,-1.429342142857143,0,5,9,1.6428571428571428,23,30.0,0.35714285714285715,0.2857142857142857,0.0,0.7857142857142857,0.009470000000000312,0.021150000000000002,0.0,0.35714285714285715,12.29,719,Medium
819,7,50.39378285714286,-3.5166685714285713,0,2,5,1.2857142857142858,9,31.428571428571427,0.7142857142857143,0.7142857142857143,0.0,1.8571428571428572,0.008240000000000691,0.008899999999999686,0.0,0.2857142857142857,12.29,720,Medium
1507,7,51.597815714285716,0.5778857142857143,0,2,5,1.4285714285714286,10,42.857142857142854,0.2857142857142857,0.2857142857142857,1.0,1.8571428571428572,0.002380000000002269,0.009640000000000093,0.0,0.2857142857142857,12.29,721,Medium
223,7,54.806001428571435,-1.4306085714285715,1,0,6,1.0,7,34.285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,0.0042899999999974625,0.010359999999999925,0.14285714285714285,0.14285714285714285,12.29,722,Medium
37,7,51.479859999999995,0.3535285714285714,0,2,5,1.4285714285714286,10,48.57142857142857,0.2857142857142857,0.14285714285714285,0.8571428571428571,1.8571428571428572,0.00350999999999857,0.015509999999999968,0.0,0.2857142857142857,12.29,723,Medium
1794,7,51.35245142857143,0.7100514285714287,0,2,5,1.0,7,40.0,0.14285714285714285,0.42857142857142855,0.8571428571428571,1.8571428571428572,0.0019600000000039586,0.0045199999999999685,0.0,0.2857142857142857,12.29,724,Medium
9,77,51.350275974025976,0.5137094805194805,1,23,53,1.4285714285714286,110,40.25974025974026,0.36363636363636365,0.2727272727272727,0.15584415584415584,1.1168831168831168,0.03976000000000113,0.037319999999999964,0.012987012987012988,0.3116883116883117,12.27,725,Medium
1326,15,51.525623333333336,-0.334766,0,5,10,1.0666666666666667,16,20.0,0.4,0.4,0.0,1.1333333333333333,0.00835000000000008,0.015349999999999975,0.0,0.3333333333333333,12.27,726,Medium
892,15,50.859966,-0.17222933333333332,0,4,11,1.7333333333333334,26,52.0,0.2,0.26666666666666666,0.9333333333333333,2.1333333333333333,0.009050000000002001,0.012270000000000003,0.0,0.26666666666666666,12.27,727,Medium
258,16,55.01032,-1.57908,0,6,10,1.125,18,29.375,0.125,0.1875,0.0,0.5,0.008380000000002497,0.013140000000000152,0.0,0.375,12.26,728,Medium
544,8,53.5800525,-1.48222875,0,3,5,1.625,13,30.0,0.25,0.125,0.0,0.5,0.005699999999997374,0.009700000000000042,0.0,0.375,12.25,729,Medium
2173,8,51.367175,-0.5303875,0,3,5,1.125,9,36.25,0.0,0.125,0.375,0.5,0.006650000000000489,0.005110000000000059,0.0,0.375,12.25,730,Medium
900,8,53.11021,-2.44217875,0,3,5,1.0,8,28.75,0.0,0.375,0.0,0.5,0.004260000000002151,0.01061000000000023,0.0,0.375,12.25,731,Medium
162,8,54.54014625,-1.21376,0,3,5,1.0,8,28.75,0.25,0.25,0.0,0.5,0.009209999999995944,0.006599999999999939,0.0,0.375,12.25,732,Medium
39,17,51.34669294117647,0.5966570588235294,0,6,11,1.4705882352941178,25,36.470588235294116,0.23529411764705882,0.11764705882352941,0.17647058823529413,0.8235294117647058,0.012129999999999086,0.029249999999999998,0.0,0.35294117647058826,12.24,733,Medium
1361,10,52.214691,0.215503,0,3,7,1.2,12,51.0,0.2,0.1,1.0,1.6,0.0040300000000002,0.018339999999999995,0.0,0.3,12.21,734,Medium
262,21,51.38463142857143,-0.15893857142857143,0,8,13,1.0476190476190477,22,27.142857142857142,0.09523809523809523,0.23809523809523808,0.0,0.38095238095238093,0.011690000000001532,0.008859999999999979,0.0,0.38095238095238093,12.2,735,Medium
97,22,55.92269363636364,-3.309513181818182,1,4,17,1.4090909090909092,31,54.09090909090909,0.045454545454545456,0.22727272727272727,0.45454545454545453,1.5454545454545454,0.009689999999999088,0.024210000000000065,0.045454545454545456,0.22727272727272727,12.19,736,Medium
1023,11,50.59752090909091,-2.4713645454545454,0,4,7,1.0909090909090908,12,30.0,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.6363636363636364,0.006569999999996412,0.018760000000000332,0.0,0.36363636363636365,12.19,737,Medium
1871,43,53.72164930232559,-2.6595783720930233,1,10,32,1.5348837209302326,66,44.883720930232556,0.3953488372093023,0.3488372093023256,0.3488372093023256,1.6511627906976745,0.02504000000000417,0.033560000000000034,0.023255813953488372,0.2558139534883721,12.16,738,Medium
1129,17,53.38527,-2.8914782352941177,1,4,12,1.411764705882353,24,31.176470588235293,0.11764705882352941,0.058823529411764705,0.0,0.17647058823529413,0.010509999999996467,0.017549999999999955,0.058823529411764705,0.29411764705882354,12.13,739,Medium
2322,40,55.85881500000001,-4.195085000000001,0,14,26,1.4,56,31.25,0.325,0.275,0.0,0.8,0.025619999999996423,0.032890000000000086,0.0,0.35,12.12,740,Medium
1781,27,51.36201259259259,1.423681851851852,1,7,19,1.0740740740740742,29,30.0,0.18518518518518517,0.25925925925925924,0.07407407407407407,0.6666666666666666,0.014899999999997249,0.028120000000000145,0.037037037037037035,0.2962962962962963,12.09,741,Medium
1744,89,51.26900786516854,0.5216955056179775,1,28,60,1.3595505617977528,121,29.43820224719101,0.30337078651685395,0.3258426966292135,0.02247191011235955,0.8539325842696629,0.03161000000000058,0.05348999999999998,0.011235955056179775,0.3258426966292135,12.09,742,Medium
1135,115,53.51875156521739,-1.1382347826086956,3,32,80,1.208695652173913,139,33.73913043478261,0.2608695652173913,0.28695652173913044,0.05217391304347826,0.7739130434782608,0.04157000000000011,0.07149000000000005,0.02608695652173913,0.30434782608695654,12.04,743,Medium
2311,238,55.85803680672269,-4.270783277310924,1,75,162,1.2352941176470589,294,29.285714285714285,0.42857142857142855,0.3865546218487395,0.012605042016806723,1.0546218487394958,0.058480000000002974,0.09463000000000044,0.004201680672268907,0.31932773109243695,12.02,744,Medium
